0.0464399092971	0.0
0.0696598639456	0.0
0.0928798185941	0.0
0.116099773243	0.0
0.139319727891	118.548387097
0.16253968254	116.666666667
0.185759637188	113.659793814
0.208979591837	113.076923077
0.232199546485	111.083123426
0.255419501134	110.804020101
0.278639455782	111.64556962
0.301859410431	112.213740458
0.325079365079	113.076923077
0.348299319728	113.659793814
0.371519274376	113.659793814
0.394739229025	113.953488372
0.417959183673	114.545454545
0.441179138322	115.143603133
0.464399092971	115.445026178
0.487619047619	116.35883905
0.510839002268	117.6
0.534058956916	118.548387097
0.557278911565	119.189189189
0.580498866213	119.836956522
0.603718820862	120.163487738
0.62693877551	120.491803279
0.650158730159	120.491803279
0.673378684807	120.491803279
0.696598639456	121.487603306
0.719818594104	122.16066482
0.743038548753	123.184357542
0.766258503401	123.876404494
0.78947845805	124.225352113
0.812698412698	124.576271186
0.835918367347	125.284090909
0.859138321995	124.92917847
0.882358276644	124.92917847
0.905578231293	125.284090909
0.928798185941	125.284090909
0.95201814059	126.724137931
0.975238095238	127.089337176
0.998458049887	128.197674419
1.02167800454	128.947368421
1.04489795918	130.088495575
1.06811791383	131.25
1.09133786848	132.432432432
1.11455782313	133.232628399
1.13777777778	133.636363636
1.16099773243	135.27607362
1.18421768707	136.53250774
1.20743764172	138.244514107
1.23065759637	139.556962025
1.25387755102	140.445859873
1.27709750567	142.258064516
1.30031746032	142.718446602
1.32353741497	144.590163934
1.34675736961	146.511627907
1.36997732426	147.986577181
1.39319727891	148.986486486
1.41641723356	148.986486486
1.43963718821	149.491525424
1.46285714286	150.511945392
1.48607709751	151.546391753
1.50929705215	151.02739726
1.5325170068	151.02739726
1.55573696145	153.658536585
1.5789569161	158.633093525
1.60217687075	0.0
1.6253968254	0.0
1.64861678005	0.0
1.67183673469	0.0
1.69505668934	0.0
1.71827664399	0.0
1.74149659864	0.0
1.76471655329	0.0
1.78793650794	0.0
1.81115646259	0.0
1.83437641723	0.0
1.85759637188	0.0
1.88081632653	0.0
1.90403628118	0.0
1.92725623583	0.0
1.95047619048	0.0
1.97369614512	0.0
1.99691609977	0.0
2.02013605442	0.0
2.04335600907	0.0
2.06657596372	0.0
